path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
sms-spam-collection/_spam_/2313.tsms; (more games  thedailydraw) dear helen, dozens  free games -  great prizeswith..;tsms;null;115;115; ; ;tddnewsletter@emc1.co.uk ; ; ;91;en;great -- ;spam
sms-spam-collection/_spam_/4198.tsms;free  1st week!   nokia tone 4  mob  week  text nokia  8007  texting    mates  pobox 36504 w45wq norm150p/tone 16+;tsms;null;159;159; ; ;www.getzed.co.uk ; ; ;143;en; ;spam
sms-spam-collection/_spam_/2300.tsms;congratulations! 1 year special cinema pass  2  . call 09061209465 !  suprman , matrix3, starwars3,   4 free! bx420-ip4-5we. 150pm.  miss !;tsms;null;161;161; ; ; ; ; ;161;en;see -- out! -- now! -- don't -- congratulations! -- ;spam
sms-spam-collection/_spam_/4967.tsms;urgent!     contact . todays draw shows    won  £2000 prize guaranteed. call 09058094507  land line. claim 3030. valid 12hrs ;tsms;null;160;160; ; ; ; ; ;160;en; ;spam
sms-spam-collection/_spam_/2023.tsms;  win £100  music gift vouchers  week starting  text  word draw  87066 tscs  skillgame,1winaweek, age16.150ppermesssubscription;tsms;null;158;158; ; ;www.ldew.com ; ; ;146;en;word -- now -- ;spam
sms-spam-collection/_spam_/1874.tsms;  won  guaranteed £1000 cash   £2000 prize. claim year prize call  customer service representative ;tsms;null;116;116; ; ; ; ; ;116;en; ;spam
sms-spam-collection/_spam_/4377.tsms;   ,  prize     customer. t&c   18+ 150p/min polo  suite 373 london w1j 6hl  call back  busy;tsms;null;145;145; ; ;www.t-c.biz ; ; ;134;en;not -- ;spam
sms-spam-collection/_spam_/789.tsms;5 free top polyphonic tones call 087018728737, national rate.   toppoly tune   week,  text subpoly  81618, £3  pole. unsub 08718727870.;tsms;null;158;158; ; ; ; ; ;158;en; ;spam
sms-spam-collection/_spam_/4355.tsms;important information 4 orange user 0789xxxxxxx. today   lucky day!2find   log   '  fantastic surprise awaiting !;tsms;null;164;164; ; ;http://www.urawinner.com ; ; ;140;en;why -- out -- ;spam
sms-spam-collection/_spam_/5079.tsms;     nokia 3510i colour phone deliveredtomorrow?  300 free minutes   mobile + 100 free texts + free camcorder reply  call 08000930705.;tsms;null;159;159; ; ; ; ; ;159;en; ;spam
sms-spam-collection/_spam_/878.tsms;sunshine quiz wkly ! win  top sony dvd player     country liverpool played  mid week? text ansr  82277. £1.50 sp:tyrone;tsms;null;137;137; ; ; ; ; ;137;en;you know -- ;spam
sms-spam-collection/_spam_/4647.tsms;   contact  reply  reply   offer   video phone 750 anytime  network minutes half price line rental camcorder reply  call 08000930705;tsms;null;156;156; ; ; ; ; ;156;en;anytime -- ;spam
sms-spam-collection/_spam_/5139.tsms; ve won!  4* costa del shit outta luck holiday  £5000 await collection. call 09050090044  toclaim. sae,  care , pobox334, stockport, sk38xh, cost£1.50/pm, max10mins;tsms;null;163;163; ; ; ; ; ;163;en;take care -- shit -- now -- ;spam
sms-spam-collection/_spam_/1048.tsms;1000' flirting ! text girl  bloke &   & age, evil grin girl zoe 18  8007  join   chatting!;tsms;null;105;105; ; ; ; ; ;105;en;now! -- ;spam
sms-spam-collection/_spam_/2295.tsms;  1  message.  call 08718738034.;tsms;null;49;49; ; ; ; ; ;49;en; ;spam
sms-spam-collection/_spam_/2729.tsms;urgent  call 09066612661  landline. £5000 cash   luxury 4* canary islands holiday await collection. t&cs sae award. 20m12aq. 150ppm. 16+ “;tsms;null;152;152; ; ; ; ; ;152;en; ;spam
sms-spam-collection/_spam_/240.tsms; 447801259231   secret admirer    2 make contact  u-find    r*reveal  thinks   special-call  09058094597;tsms;null;146;146; ; ; ; ; ;146;en;so -- out -- ;spam
sms-spam-collection/_spam_/2902.tsms; cash-balance   500 pounds -  maximize  cash-  send cash  86688  150p/msg.  08718720201 piss  box 114/14 tcr/w1;tsms;null;140;140; ; ; ;C: ; ;138;en;see -- piss off -- now -- ;spam
sms-spam-collection/_spam_/1767.tsms;sms auction   won  nokia 7250i.        win  free auction.   part send nokia  86021 . hg/suite342/2lands row/w1jhl 16+;tsms;null;163;163; ; ; ; ; ;163;en;when -- what -- this -- now -- ;spam
sms-spam-collection/_spam_/3999.tsms;   call  reply  reply   sms   video mobile 750 minutes unlimited text free camcorder reply  call  08000930705 del thurs;tsms;null;144;144; ; ; ; ; ;144;en;now -- ;spam
sms-spam-collection/_spam_/2583.tsms;3 free tarot texts! find    love life !  3  free! text chance  85555 16 !  3 free, messages £1.50 ;tsms;null;131;131; ; ; ; ; ;131;en;out -- now! -- ;spam
sms-spam-collection/_spam_/1002.tsms; call  customer service representative  freephone 0808 145 4742  9am-11pm    won  guaranteed £1000 cash  £5000 prize!;tsms;null;148;148; ; ; ; ; ;148;en; ;spam
sms-spam-collection/_spam_/5287.tsms;urgent!   won  1 week free membership   £100,000 prize jackpot! text  wor claim   81010 t&c  lccltd pobox 4403ldnw1a7rw18;tsms;null;156;156; ; ;www.dbuk.net ;d: o: ; ;140;en; ;spam
sms-spam-collection/_spam_/3442.tsms;  free mobile video player free movie.  collect text   89105.  free! extra films   ordered '   apply. 18 years ;tsms;null;140;140; ; ; ; ; ;140;en; ;spam
sms-spam-collection/_spam_/2145.tsms;freems hey - ' buffy. 25  love  satisfy men. home  feeling randy. reply 2   pictures! qlynnbv help08700621170150p  message send stop  stop txts;tsms;null;155;155; ; ; ;g: ; ;153;en;stop -- see -- hey -- ;spam
sms-spam-collection/_spam_/4931.tsms;,  sexychat girls  waiting    text . text    great night chatting. send stop  stop  service;tsms;null;125;125; ; ; ; ; ;125;en;this -- stop -- now -- night -- hi -- great -- ;spam
sms-spam-collection/_spam_/1492.tsms; account   credited  500 free text messages.  activate,  text  wor credit   80488 t&cs ;tsms;null;131;131; ; ;www.80488.biz ;d: o: ; ;114;en; ;spam
sms-spam-collection/_spam_/2427.tsms;valentines day special! win  £1000   quiz    partner   trip   lifetime! send   83600 . 150p/msg received. custcare:08718720201;tsms;null;158;158; ; ; ; ; ;158;en;over -- now -- ;spam
sms-spam-collection/_spam_/1456.tsms;summers finally ! fancy  chat  flirt  sexy singles  year area?   matched   reply summer . free 2 join. optout text stop help08714742804;tsms;null;160;160; ; ; ; ; ;160;en;stop -- now -- here! -- ;spam
sms-spam-collection/_spam_/1375.tsms;500  mobiles  2004,  !  nokia   89545 & collect  today!  £1  2optout 087187262701.50gbp/mtmsg18 txtauction;tsms;null;154;154; ; ;www.4-tc.biz ;t: o: ; ;138;en;thanks -- ;spam
sms-spam-collection/_spam_/766.tsms; awarded  city break   win  £200 summer shopping spree  week. text store  88039 . skilgme. tscs087147403231winawk!age16 £1.50perwksub;tsms;null;150;150; ; ; ; ; ;150;en; ;spam
sms-spam-collection/_spam_/4534.tsms;great  service - live sex video chat   mob -   sexiest dirtiest girls live   phone - 4 details text horny  89070  cancel send stop  89070;tsms;null;161;161; ; ; ; ; ;161;en;stop -- see -- great -- ;spam
sms-spam-collection/_spam_/2119.tsms;  win £100  music gift vouchers  week starting  text  word draw  87066 tscs  skillgame, 1winaweek, age16. 150ppermesssubscription;tsms;null;160;160; ; ;www.Idew.com ; ; ;148;en;word -- now -- ;spam
sms-spam-collection/_spam_/4786.tsms;urgent -call 09066649731from landline.  complimentary 4* ibiza holiday  £10,000 cash await collection sae t&cs piss  box 434 sk3 8wp 150ppm 18+;tsms;null;147;147; ; ; ; ; ;147;en;piss off -- ;spam
sms-spam-collection/_spam_/4386.tsms;     nokia 3510i colour phone delivered tomorrow?  200 free minutes   mobile + 100 free text + free camcorder reply  call 8000930705;tsms;null;157;157; ; ; ; ; ;157;en; ;spam
sms-spam-collection/_spam_/2207.tsms;urgent!  mobile  07xxxxxxxxx won  £2,000 bonus caller prize  02/06/03!    2nd attempt  reach ! call 09066362231    ! box97n7qp, 150ppm;tsms;null;159;159; ; ; ; ; ;159;en;this -- ;spam
sms-spam-collection/_spam_/4166.tsms;dear voucher holder,  claim  weeks offer,   pc     ts&cs apply.;tsms;null;113;113; ; ;http://www.wtlp.co.uk/text. ; ; ;86;en;this -- ;spam
sms-spam-collection/_spam_/3560.tsms;urgent!     contact  todays draw shows    won  £800 prize guaranteed. call 09050000460  land line. claim j89. piss  box245c2150pm;tsms;null;157;157; ; ; ; ; ;157;en;piss off -- ;spam
sms-spam-collection/_spam_/660.tsms;88800  89034  premium phone services call 08718711108;tsms;null;60;60; ; ; ; ; ;60;en; ;spam
sms-spam-collection/_spam_/5383.tsms;  1  message. call 0207-083-6089;tsms;null;43;43; ; ; ; ; ;43;en; ;spam
sms-spam-collection/_spam_/5370.tsms;important message.    final contact attempt.   important messages waiting   customer claims dept. expires 13/4/04. call 08717507382 !;tsms;null;157;157; ; ; ; ; ;157;en;this -- out -- now! -- ;spam
sms-spam-collection/_spam_/2664.tsms;8007 free  1st week!   nokia tone 4  mob  week  text nokia  8007  texting    mates  pobox 36504 w4 5wq norm 150p/tone 16+;tsms;null;166;166; ; ;www.getzed.co.uk ; ; ;150;en; ;spam
sms-spam-collection/_spam_/5344.tsms;  subscribed 2 textcomp 250 wkly compound, composition 1st wk? free question , subsequent wks charged@150p/msg.2 unsubscribe text stop 2 84128,custcare 08712405020;tsms;null;157;157; ; ; ; ; ;157;en;stop -- ;spam
sms-spam-collection/_spam_/2374.tsms;christmas prize draws!     contact . todays draw shows    won  £2000 prize guaranteed. call 09058094565  land line. valid 12hrs ;tsms;null;158;158; ; ; ; ; ;158;en; ;spam
sms-spam-collection/_spam_/813.tsms;congratulations  awarded  £500  cd gift vouchers & free entry 2  £100 weekly draw text music  87066 tncs ;tsms;null;149;149; ; ;www.Ldew.com1win150ppmx3age16 ; ; ;120;en;congratulations -- ;spam
sms-spam-collection/_spam_/56.tsms;congratulations! 1 year special cinema pass  2  . call 09061209465 !  suprman , matrix3, starwars3,   4 free! bx420-ip4-5we. 150pm.  miss !;tsms;null;161;161; ; ; ; ; ;161;en;see -- out! -- now! -- don't -- congratulations! -- ;spam
sms-spam-collection/_spam_/3897.tsms;tells  2 call 09066358152  claim £5000 prize.   2 enter   mobile & personal details @  prompts. careful!;tsms;null;121;121; ; ; ; ; ;121;en; ;spam
sms-spam-collection/_spam_/2642.tsms;  guaranteed  latest nokia phone,  40gb ipod mp3 player   £500 prize! text wor collect   83355! ibhltd ldnw15h 150p/mtmsgrcvd18;tsms;null;147;147; ; ; ;d: o: ; ;143;en; ;spam
sms-spam-collection/_spam_/3463.tsms;bloomberg -message center +447797706009  wait? apply   future  bloomberg.;tsms;null;102;102; ; ;http://careers. ; ; ;87;en;why -- ;spam
sms-spam-collection/_spam_/5055.tsms;double minutes & double text & 1/2 price linerental  latest orange bluetooth mobiles. call mobileupd8    latest offers. 08000839402  call2optout/lf56;tsms;null;160;160; ; ; ; ; ;160;en; ;spam
sms-spam-collection/_spam_/264.tsms;hey    horny   chat    naked text hot  69698 text charged  150pm  unsubscribe text stop 69698;tsms;null;122;122; ; ; ; ; ;122;en;stop -- see -- really -- hey -- ;spam
sms-spam-collection/_spam_/4473.tsms;3.   received  mobile content. enjoy;tsms;null;48;48; ; ; ; ; ;48;en;content -- ;spam
sms-spam-collection/_spam_/1307.tsms;enjoy  jamster videosound gold club   credits  2  videosounds+2 logos+musicnews!   fun  jamster.co.uk! 16+only ? cal 09701213186;tsms;null;163;163; ; ; ;l: ; ;161;en;help -- ;spam
sms-spam-collection/_spam_/3010.tsms;update_now - 12mths half price orange line renta 400mins...call mobileupd8  08000839402  call2optout=j5q;tsms;null;111;111; ; ; ;l: ; ;109;en; ;spam
sms-spam-collection/_spam_/3176.tsms;  2 bahamas! callfreefone 08081560665  speak   live operator  claim  bahamas cruise of£2000 cash 18+only.  opt  text   07786200117;tsms;null;159;159; ; ; ; ; ;159;en;out -- ;spam
sms-spam-collection/_spam_/591.tsms;  chance  win  £250 wkly shopping spree  shop  80878. t's&c'  custcare 08715705022, 1x150p/wk;tsms;null;127;127; ; ;www.txt-2-shop.com ;T: ; ;107;en;thanks -- shop -- ;spam
sms-spam-collection/_spam_/962.tsms;urgent!     contact . todays draw shows    won  £800 prize guaranteed. call 09050001808  land line. claim m95. valid12hrs ;tsms;null;157;157; ; ; ; ; ;157;en; ;spam
sms-spam-collection/_spam_/868.tsms;private!  2003 account statement  07808 xxxxxx shows 800 un-redeemed southern . . points. call 08719899217 identifier call  duty 41685 expires 07/11/04;tsms;null;150;150; ; ; ;e: ; ;148;en; ;spam
sms-spam-collection/_spam_/2818.tsms;great poly tones 4  mobs direct 2u rply  poly title  8007 evil grin poly breathe1 title crazyin, sleepingwith, finest, ymca :getzed.co.uk pobox365o4w45wq 300p;tsms;null;161;161; ; ; ;s: ; ;159;en;great -- ;spam
sms-spam-collection/_spam_/3222.tsms;   ringtone order, reference number x29.  mobile   charged 4.50.   tone  arrive  call customer services 09065989180;tsms;null;158;158; ; ; ; ; ;158;en;thanks -- not -- ;spam
sms-spam-collection/_spam_/801.tsms; chance! claim  £150 worth  discount vouchers today! text shop  85023 ! savamob, offers mobile!  counter-strike savamob pobox84, m263uz. £3.00 . 16;tsms;null;153;153; ; ; ; ; ;153;en;shop -- now! -- ;spam
sms-spam-collection/_spam_/719.tsms;  won  guaranteed £1000 cash   £2000 prize.  claim year prize call  customer service representative  08714712394  10am-7pm;tsms;null;146;146; ; ; ; ; ;146;en; ;spam
sms-spam-collection/_spam_/4156.tsms;   video phone? 750 anytime  network minutes? half price line rental free text  3 months? reply  call 08000930705  free delivery;tsms;null;145;145; ; ; ; ; ;145;en;anytime -- ;spam
sms-spam-collection/_spam_/1781.tsms;big brother alert!  computer  selected   10k cash   voucher. call 09064018838.   talk piss  box cro1327 18+ bit torrent landline cost 150ppm mobiles vary;tsms;null;155;155; ;#150 ; ; ; ;151;en;piss off -- brother -- ;spam
sms-spam-collection/_spam_/4280.tsms;urgent. important information  02 user. today   lucky day! 2 find   , log      fantastic surprise awaiting  !;tsms;null;164;164; ; ;http://www.urawinner.com ; ; ;140;en;why -- there -- out -- ;spam
sms-spam-collection/_spam_/2574.tsms;congratulations 2 mobile 3g videophones  . call 09063458130 ! videochat   mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p;tsms;null;161;161; ; ; ; ; ;161;en;now! -- congratulations -- ;spam
sms-spam-collection/_spam_/4086.tsms;orange brings  ringtones   time chart heroes,   free hit  week!   ringtones & pictures  wap.  stop receiving  tips reply stop.;tsms;null;155;155; ; ; ; ; ;155;en;time -- stop -- ;spam
sms-spam-collection/_spam_/4036.tsms;  chosen  receive  £350 award!  call claim number 09066364311  collect  award    selected  receive   valued mobile customer.;tsms;null;159;159; ; ; ; ; ;159;en; ;spam
sms-spam-collection/_spam_/3334.tsms;   contacted   dating service    !  find    , call   land line 09050000928. pobox45w2tg150p;tsms;null;141;141; ; ; ; ; ;141;en;you know! -- out -- ;spam
sms-spam-collection/_spam_/1225.tsms;   winner    specially selected 2 receive £1000 cash   4* holiday (flights inc) speak   live operator 2 claim 0871277810810;tsms;null;146;146; ; ; ; ; ;146;en; ;spam
sms-spam-collection/_spam_/2247.tsms; yeah babe   4goten  me?' scammers  smart..    regular vodafone ,   respond    prem rate msg/subscription.  nos  . beware!;tsms;null;182;182; ; ; ; ; ;182;en;yeah -- this -- hi -- ;spam
sms-spam-collection/_spam_/4752.tsms; weekly cool-mob tones  ready  download ! weeks  tones includ 1) crazy frog-axel >>> 2) akon-lonely>>> 3) black eyed-dont  >>> info  ;tsms;null;161;161; ; ; ;e: ; ;159;en;this -- ;spam
sms-spam-collection/_spam_/191.tsms;are you  enough? find out from 30th august. ;tsms;null;73;73; ; ;www.areyouunique.co.uk ; ; ;51;fr; ;spam
sms-spam-collection/_spam_/3766.tsms;    asked  dating service 2 contact !  guess ? call 09058095107     revealed. pobox 7, s3xy 150p;tsms;null;137;137; ; ; ; ; ;137;en;you know -- now -- ;spam
sms-spam-collection/_spam_/4272.tsms;natalja (25/f)  inviting     friend. reply yes-440  no-440    stop? send stop friend  62468;tsms;null;137;137; ; ;www.SMS.ac/u/nat27081980 ;r: ; ;111;en;stop -- see -- ;spam
sms-spam-collection/_spam_/5499.tsms;sms services.   inclusive text credits,  goto  logi 3qxj9 unsubscribe  stop,  extra charge.  08702840625.comuk. 220-cm2 9ae;tsms;null;159;159; ; ;www.comuk.net ;n= ; ;144;en;stop -- help -- ;spam
sms-spam-collection/_spam_/2915.tsms;!    unsubscribe .  mob offer package   minute term  54 weeks>  resubmit request  expiry. reply themob  4  info;tsms;null;149;149; ; ; ; ; ;149;en;sorry! -- not -- help -- ;spam
sms-spam-collection/_spam_/3391.tsms; call 08712402972 immediately     urgent message waiting  ;tsms;null;82;82; ; ; ; ; ;82;en;there -- ;spam
sms-spam-collection/_spam_/4506.tsms;mobile clu choose    top quality items   mobile. 7cfca1a;tsms;null;74;74; ; ; ;b: ; ;72;en; ;spam
sms-spam-collection/_spam_/2987.tsms;reply  win £100 weekly!  professional sport  tiger woods play? send stop  87239  end service;tsms;null;107;107; ; ; ; ; ;107;en;what -- stop -- ;spam
sms-spam-collection/_spam_/42.tsms;07732584351 - affirmative burns - message    call  reply  reply   sms   free nokia mobile + free camcorder.  call  08000930705  delivery tomorrow;tsms;null;173;173; ; ; ; = ; ;171;en;now -- affirmative -- ;spam
sms-spam-collection/_spam_/3556.tsms;  month  upto 50%  calls 4  standard network charge 2 activate call 9061100010  wire3.net 1st4terms pobox84 m26 3uz cost £1.50 minute mobcudb ;tsms;null;162;162; ; ; ; ; ;162;en;see -- ;spam
sms-spam-collection/_spam_/67.tsms;urgent  awarded  complimentary trip  eurodisinc trav, aco&entry41  £1000.  claim text   87121 18+6*£1.50(morefrmmob. shracomorsglsuplt)10, ls1 3aj;tsms;null;160;160; ; ; ; ; ;160;en;this -- ;spam
sms-spam-collection/_spam_/5379.tsms; current leading bid  151.  pause  auction send . customer car 08718726270;tsms;null;91;91; ; ; ;e: ; ;89;en;this -- out -- ;spam
sms-spam-collection/_spam_/2189.tsms;free camera phones  linerental  4.49/month  750 cross ntwk minutes. 1/2 price text bundle deals  avble. call 08001950382  call2optout/j motherfucker;tsms;null;153;153; ; ; ; ; ;153;en; ;spam
sms-spam-collection/_spam_/1929.tsms;call  08702490080 - tells  2 call 09066358152  claim £5000 prize.   2 enter   mobile & personal details @  prompts. careful!;tsms;null;145;145; ; ; ; ; ;145;en; ;spam
sms-spam-collection/_spam_/5028.tsms;private!  2003 account statement  shows 800 un-redeemed s.i.. points. call 08715203685 identifier code:4xx26 expires 13/10/04;tsms;null;134;134; ; ; ; ; ;134;en; ;spam
sms-spam-collection/_spam_/3401.tsms;  valued customer,   pleased  advise    recent review   mob number   awarded   £1500 bonus prize, call 09066364589;tsms;null;153;153; ; ; ; ; ;153;en; ;spam
sms-spam-collection/_spam_/738.tsms;. customer loyalty offer:  nokia6650 mobile   £10  txtauction! text wor start   81151 &   ! 4t&ctxt  care 150p/mtmsg;tsms;null;149;149; ; ; ;d: o: ; ;145;en;take care -- now! -- hi -- ;spam
sms-spam-collection/_spam_/4808.tsms;private!  2004 account statement  078498****7 shows 786 unredeemed bonus points.  claim call 08719180219 identifier call  duty 45239 expires 06.05.05;tsms;null;154;154; ; ; ;e: ; ;152;en; ;spam
sms-spam-collection/_spam_/4514.tsms;money   won wining number 946     ;tsms;null;52;52; ; ; ; ; ;52;en;what -- ;spam
sms-spam-collection/_spam_/4643.tsms;   ripped !   mobile content   call 08717509990 poly/true/pix/ringtones/games  downloads   3;tsms;null;144;144; ; ;www.clubmoby.com ; ; ;128;en;content -- ;spam
sms-spam-collection/_spam_/3189.tsms;   2nd time    2 contact .   won  750 pound prize. 2 claim  easy, call 08712101358 !  10p  minute. bt-national-rate;tsms;null;154;154; ; ; ; ; ;154;en;time -- this -- now! -- ;spam
sms-spam-collection/_spam_/1064.tsms;   local dates   area - lots   people registered   area. reply date  start ! 18   replys150;tsms;null;144;144; ; ;www.flirtparty.us ; ; ;127;en;now! -- ;spam
sms-spam-collection/_spam_/3564.tsms;auction round 4.  highest bid   £54.  maximum bid  £71.  bid, send bids east . 10 (to bid £10)  833. good luck.;tsms;null;131;131; ; ; ;83; ;129;en;now -- good luck -- good -- ;spam
sms-spam-collection/_spam_/2100.tsms;sms services.   inclusive text credits,  goto  logi ***** unsubscribe  stop.  extra charge. help:08700469649. piss  box420. ip4 5we;tsms;null;160;160; ; ;www.comuk.net ;n= ; ;145;en;stop -- piss off -- ;spam
sms-spam-collection/_spam_/3009.tsms;loan   purpose £500 - £75,000. homeowners + tenants .    previously refused?    . call free 0800 1956669  text back '';tsms;null;163;163; ; ; ; ; ;163;en;welcome -- help -- ;spam
sms-spam-collection/_spam_/1142.tsms;          . send chat  86688    find  !  150p/msg received. hg/suite342/2lands/row/w1j6hl ldn. 18 years  .;tsms;null;159;159; ; ; ; ; ;159;en;over -- now -- not -- ;spam
sms-spam-collection/_spam_/2774.tsms;   takes   time   child   afraid   dark    teenager    stay   night?;tsms;null;125;125; ; ; ; ; ;125;en;time -- so -- out -- night -- how -- come -- ;spam
sms-spam-collection/_spam_/2680.tsms; tones  week includ 1)mcfly- ab.., 2) sara jorge-shock.. 3)  smith-switch..  order follow instructions   message;tsms;null;137;137; ; ; ;e: ; ;135;en;this -- ;spam
sms-spam-collection/_spam_/5037.tsms; won'      true.   incredible txts! reply    learn  amazing things   blow  mind.  o2fwd  18p/txt;tsms;null;150;150; ; ; ; ; ;150;en;now -- ;spam
sms-spam-collection/_spam_/3302.tsms;rct' thnq adrian   text. rgds vatian;tsms;null;41;41; ; ; ; ; ;41;en; ;spam
sms-spam-collection/_spam_/4797.tsms;urgent    2nd attempt  contact .  £900 prize  yesterday   awaiting collection.  claim call  09061702893;tsms;null;136;136; ; ; ; ; ;136;en;this -- now -- ;spam
sms-spam-collection/_spam_/598.tsms;   important customer service announcement. call freephone 0800 542 0825 !;tsms;null;87;87; ; ; ; ; ;87;en;now! -- ;spam
sms-spam-collection/_spam_/4834.tsms; mobiles  2004,  !  nokia   89545 & collect  today!   £1.  2optout 087187262701.50gbp/mtmsg18 txtauction.;tsms;null;153;153; ; ;www.4-tc.biz ;t: o: ; ;137;en;thanks -- ;spam
sms-spam-collection/_spam_/4587.tsms;mila, age23, blonde,   uk.   sex  uk guys.    fun  . text mtalk  69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876;tsms;null;159;159; ; ; ; ; ;159;en;look -- like -- ;spam
sms-spam-collection/_spam_/4348.tsms; 447801259231   secret admirer    2 make contact  u-find    r*reveal  thinks   special-call  09058094597;tsms;null;146;146; ; ; ; ; ;146;en;so -- out -- ;spam
sms-spam-collection/_spam_/869.tsms;.    posh birds  chaps  user trial prods  champneys.   put  ?    address  date  birth    .   ;tsms;null;135;135; ; ; ; ; ;135;en;thanks -- posh -- hello -- ;spam
sms-spam-collection/_spam_/2548.tsms;text82228>>   ringtones, logos  games   question ;tsms;null;102;102; ; ;info@txt82228.co.uk www.txt82228.com. ;s: ; ;64;en; ;spam
sms-spam-collection/_spam_/2070.tsms;eerie nokia tones  , rply tone title  8007 evil grin tone dracula  8007 title ghost, addamsfa, munsters, exorcist, twilight  pobox36504w45wq 150p;tsms;null;162;162; ; ;www.getzed.co.uk ;s: ; ;144;en; ;spam
sms-spam-collection/_spam_/335.tsms;valentines day special! win  £1000   quiz    partner   trip   lifetime! send   83600 . 150p/msg received. custcare:08718720201.;tsms;null;159;159; ; ; ; ; ;159;en;over -- now -- ;spam
sms-spam-collection/_spam_/1734.tsms;,   mandy sullivan calling  hotmix fm...  chosen  receive £5000.00   easter prize draw..... telephone 09041940223  claim  29/03/05   prize   transferred   else....;tsms;null;224;224; ; ; ; ; ;224;en;this -- hi -- ;spam
sms-spam-collection/_spam_/1985.tsms;urgent!  call 09061743810  landline.  abta complimentary 4* tenerife holiday   cash await collection sae t&cs box 326 cw25wx 150 ppm;tsms;null;154;154; ;#5000 ; ; ; ;149;en; ;spam
sms-spam-collection/_spam_/305.tsms;sms. ac blind date   rodds1  21/m  aberdeen, united kingdom. check    sms. ac/w/icmb3cktz8r7!-4  blind dates send hide;tsms;null;147;147; ; ;http://img. ;!: ; ;134;en;out -- ;spam
sms-spam-collection/_spam_/4629.tsms;todays voda numbers ending  7634  selected  receive  £350 reward.     match  call 08712300220 quoting claim code 7684 standard rates apply.;tsms;null;166;166; ; ; ; ; ;166;en; ;spam
sms-spam-collection/_spam_/4845.tsms;  won!   valued vodafone customer  computer  picked   win  £150 prize.  collect  easy.  call 09061743386;tsms;null;135;135; ; ; ; ; ;135;en; ;spam
sms-spam-collection/_spam_/1893.tsms;call 09090900040 & listen  extreme dirty live chat     office   total privacy     [sic] listening 60p minute 24/7mp 0870753331018+;tsms;null;164;164; ; ; ; ; ;164;en;right -- now -- ;spam
sms-spam-collection/_spam_/2830.tsms;send  logo 2  lover - 2 names joined   heart. text love name1 name2 mobno evil grin love adam eve 07123456789  87077 yahoo! pobox36504w45wq txtno 4  ads 150p.;tsms;null;161;161; ; ; ; ; ;161;en;yahoo! -- ;spam
sms-spam-collection/_spam_/983.tsms;congratulations! 2 mobile 3g videophones  . call 09063458130 ! videochat   mates, play java games, dload polyph music, noline rentl.;tsms;null;142;142; ; ; ; ; ;142;en;now! -- congratulations! -- ;spam
sms-spam-collection/_spam_/1423.tsms;congratulations  awarded  £500  cd gift vouchers & free entry 2  £100 weekly draw text music  87066 tncs  1 win150ppmx3age16;tsms;null;151;151; ; ;www.Ldew.com ; ; ;139;en;congratulations -- ;spam
sms-spam-collection/_spam_/3725.tsms; , 2nights  lucky night!   invited 2 xchat,  uks wildest chat! text chat  86688 ! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs;tsms;null;157;157; ; ; ; ; ;157;en;there -- now! -- night! -- hi there -- hi -- ;spam
sms-spam-collection/_spam_/3409.tsms;     nokia 3510i colour phone deliveredtomorrow?  300 free minutes   mobile + 100 free texts + free camcorder reply  call 08000930705;tsms;null;158;158; ; ; ; ; ;158;en; ;spam
sms-spam-collection/_spam_/2402.tsms;big ass boobs      baby! instant message nasty    thing 4 filthyguys. fancy  rude time   sexy bitch.     slow  hard! text xxx slo(4msgs);tsms;null;153;153; ; ; ;e: ; ;151;en;time -- how -- don't -- ;spam
sms-spam-collection/_spam_/4311.tsms;    asked  dating service 2 contact !  guess ? call 09058091854     revealed. piss  box385 m6 6wu;tsms;null;135;135; ; ; ; ; ;135;en;you know -- piss off -- now -- ;spam
sms-spam-collection/_spam_/2670.tsms;   contact  reply  response   offer    nokia phone  camcorder hit reply  call 08000930705  delivery;tsms;null;131;131; ; ; ; ; ;131;en; ;spam
sms-spam-collection/_spam_/4579.tsms;urgent! call 09066350750   landline.  complimentary 4* ibiza holiday  10,000 cash await collection sae t&cs piss  box 434 sk3 8wp 150 ppm 18+;tsms;null;153;153; ; ; ; ; ;153;en;piss off -- ;spam
sms-spam-collection/_spam_/424.tsms;urgent!  mobile number   awarded   £2000 prize guaranteed. call 09058094455  land line. claim 3030. valid 12hrs ;tsms;null;137;137; ; ; ; ; ;137;en; ;spam
sms-spam-collection/_spam_/3468.tsms;urgent!     contact . todays draw shows    won  £800 prize guaranteed. call 09050001808  land line. claim m95. valid12hrs ;tsms;null;157;157; ; ; ; ; ;157;en; ;spam
sms-spam-collection/_spam_/3906.tsms;     video handset? 750 anytime  network minutes? half price line rental? camcorder? reply  call 08000930705  delivery tomorrow;tsms;null;146;146; ; ; ; ; ;146;en;anytime -- ;spam
sms-spam-collection/_spam_/3679.tsms;promotion numbe 8714714 -  awarded  city break   win  £200 summer shopping spree  week. text store  88039 . skilgme. tscs087147403231winawk!age16 £1.50perwksub;tsms;null;178;178; ; ; ;r: ; ;176;en; ;spam
